Edad,Nivel_Educativo,Experiencia_Anios,Industria,Ubicación,Género,Horas_Semanales,Sueldo_Anual
36,Doctorado,16,Salud,EE.UU.,Otro,41,166064.9
25,Licenciatura,1,Salud,Europa,Masculino,32,58755.72
30,Bachillerato,11,Salud,Latinoamérica,Otro,39,34066.42
47,Máster,27,Finanzas,Asia,Otro,55,113271.27
49,Licenciatura,31,Educación,Latinoamérica,Masculino,38,51421.05
33,Licenciatura,15,Finanzas,Europa,Masculino,60,114862.5
27,Doctorado,8,Educación,Asia,Masculino,47,52834.94
35,Doctorado,14,Tecnología,Asia,Femenino,43,99512.23
54,Licenciatura,32,Educación,Europa,Otro,31,88297.05
46,Licenciatura,25,Salud,EE.UU.,Femenino,44,128636.44
48,Bachillerato,25,Educación,Latinoamérica,Otro,50,36316.46
53,Licenciatura,29,Tecnología,Europa,Masculino,55,154470.95
56,Licenciatura,33,Manufactura,Asia,Masculino,48,71559.23
48,Máster,29,Educación,Asia,Masculino,55,69102.98
61,Licenciatura,42,Retail,EE.UU.,Femenino,51,120121.31
36,Licenciatura,14,Retail,Latinoamérica,Otro,58,35253.33
57,Máster,32,Tecnología,EE.UU.,Masculino,42,176901.08
47,Doctorado,26,Tecnología,Europa,Otro,32,149553.09
23,Máster,3,Educación,Europa,Otro,31,62609.52
35,Máster,17,Manufactura,EE.UU.,Otro,57,118881.96
61,Licenciatura,39,Manufactura,Europa,Femenino,43,128426.41
40,Doctorado,20,Retail,EE.UU.,Femenino,56,95278.79
53,Licenciatura,33,Manufactura,Asia,Femenino,36,74605.47
30,Doctorado,5,Manufactura,Europa,Otro,36,95169.71
62,Máster,38,Tecnología,Europa,Femenino,54,170929.58
26,Licenciatura,2,Manufactura,Europa,Masculino,53,50980.28
32,Licenciatura,11,Salud,Latinoamérica,Masculino,40,46649.47
40,Máster,22,Salud,Latinoamérica,Femenino,37,65950.6
26,Doctorado,7,Educación,Latinoamérica,Otro,45,48037.5
32,Licenciatura,9,Finanzas,EE.UU.,Femenino,45,103362.17
48,Licenciatura,24,Salud,Latinoamérica,Otro,59,68703.6
42,Licenciatura,22,Tecnología,Asia,Masculino,36,82917.46
54,Máster,30,Salud,Asia,Femenino,31,89017.86
42,Licenciatura,20,Finanzas,Europa,Femenino,30,125893.2
57,Máster,37,Salud,Europa,Masculino,54,174204.53
57,Licenciatura,33,Salud,Europa,Masculino,36,154506.26
39,Máster,18,Educación,Latinoamérica,Femenino,38,47839.34
40,Licenciatura,22,Retail,EE.UU.,Masculino,34,94120.38
47,Bachillerato,26,Educación,Europa,Masculino,46,69519.13
37,Licenciatura,16,Finanzas,Asia,Masculino,59,72478.75
29,Licenciatura,9,Salud,Asia,Masculino,57,62932.69
54,Doctorado,29,Salud,Latinoamérica,Femenino,40,83633.07
60,Licenciatura,40,Educación,Europa,Otro,57,103074.76
32,Licenciatura,12,Tecnología,Latinoamérica,Otro,39,45136.41
50,Bachillerato,30,Manufactura,Latinoamérica,Otro,49,50418.26
51,Bachillerato,31,Educación,Latinoamérica,Femenino,38,42126.76
63,Bachillerato,39,Finanzas,Latinoamérica,Masculino,59,97638.53
63,Licenciatura,41,Salud,Europa,Femenino,44,137402.88
38,Licenciatura,14,Finanzas,Asia,Masculino,55,75840.42
24,Máster,4,Finanzas,Europa,Masculino,45,98223.13
32,Máster,13,Salud,Latinoamérica,Masculino,44,65859.62
62,Licenciatura,39,Tecnología,Europa,Masculino,35,167748.76
63,Máster,39,Tecnología,Asia,Femenino,33,116566.3
65,Doctorado,42,Manufactura,EE.UU.,Masculino,46,187896.59
33,Licenciatura,12,Educación,Latinoamérica,Otro,38,39061.69
25,Licenciatura,5,Retail,Europa,Otro,47,47495.33
32,Máster,12,Manufactura,Asia,Otro,33,70138.6
44,Licenciatura,22,Retail,Latinoamérica,Femenino,47,35396.06
62,Máster,37,Salud,Latinoamérica,Femenino,33,88821.35
50,Bachillerato,29,Retail,Asia,Masculino,57,47753.15
27,Doctorado,2,Retail,Europa,Masculino,33,60686.48
27,Bachillerato,3,Educación,Europa,Femenino,60,45060.66
62,Licenciatura,37,Salud,Latinoamérica,Femenino,60,80355.07
47,Licenciatura,24,Salud,Europa,Masculino,39,130038.85
57,Licenciatura,39,Manufactura,Europa,Femenino,33,127760.27
51,Licenciatura,28,Tecnología,EE.UU.,Masculino,39,178298.68
34,Licenciatura,9,Educación,Latinoamérica,Femenino,57,34792.13
49,Máster,24,Salud,Asia,Otro,58,97144.4
65,Licenciatura,40,Manufactura,Latinoamérica,Femenino,48,60674.82
58,Licenciatura,37,Tecnología,Latinoamérica,Masculino,48,82404.62
30,Licenciatura,9,Salud,Latinoamérica,Femenino,37,50354.69
37,Licenciatura,13,Tecnología,Latinoamérica,Masculino,30,57679.3
27,Licenciatura,6,Retail,Latinoamérica,Otro,43,30537.78
44,Licenciatura,21,Salud,Europa,Femenino,41,106107.07
42,Licenciatura,19,Manufactura,Europa,Otro,36,93657.13
32,Bachillerato,10,Tecnología,Asia,Femenino,37,51350.28
44,Máster,23,Retail,Asia,Femenino,53,66446.47
45,Máster,25,Retail,Latinoamérica,Otro,46,49512.41
55,Licenciatura,31,Manufactura,EE.UU.,Otro,45,110838.15
38,Licenciatura,15,Salud,Europa,Femenino,54,93557.23
65,Bachillerato,46,Tecnología,EE.UU.,Femenino,59,203680.49
39,Licenciatura,21,Manufactura,EE.UU.,Otro,49,119917.12
24,Licenciatura,1,Retail,Asia,Femenino,59,32584.99
53,Licenciatura,34,Manufactura,Asia,Femenino,41,89473.24
58,Licenciatura,36,Manufactura,Asia,Femenino,58,89024.87
52,Máster,28,Tecnología,Europa,Femenino,37,163704.69
31,Licenciatura,9,Tecnología,Asia,Femenino,48,55791.6
23,Bachillerato,5,Retail,Latinoamérica,Masculino,59,20043.91
45,Licenciatura,21,Finanzas,EE.UU.,Masculino,49,157277.12
55,Licenciatura,35,Finanzas,Latinoamérica,Masculino,45,97586.28
55,Bachillerato,32,Finanzas,EE.UU.,Masculino,39,169939.63
43,Bachillerato,20,Educación,Europa,Masculino,40,63354.6
60,Doctorado,39,Educación,EE.UU.,Otro,59,161682.4
37,Licenciatura,14,Retail,Asia,Femenino,58,43250.23
65,Licenciatura,43,Salud,Latinoamérica,Masculino,40,85112.38
31,Licenciatura,8,Tecnología,Asia,Otro,31,51817.06
41,Licenciatura,22,Educación,Latinoamérica,Masculino,30,47159.11
57,Bachillerato,37,Retail,Latinoamérica,Otro,30,51335.93
55,Licenciatura,31,Educación,Asia,Otro,58,72240.18
25,Máster,1,Retail,EE.UU.,Masculino,39,70229.12
59,Licenciatura,34,Educación,Latinoamérica,Femenino,47,64399.98
43,Licenciatura,22,Manufactura,EE.UU.,Femenino,37,94800.28
33,Máster,8,Salud,EE.UU.,Otro,31,121288.44
47,Licenciatura,24,Retail,Latinoamérica,Otro,43,40943.23
43,Máster,21,Salud,Europa,Masculino,35,133090.84
42,Máster,19,Salud,Europa,Masculino,57,130389.61
32,Licenciatura,7,Manufactura,EE.UU.,Otro,36,81397.75
32,Licenciatura,11,Retail,Asia,Femenino,57,34835.74
22,Bachillerato,4,Salud,Asia,Otro,36,44059.65
22,Licenciatura,1,Manufactura,Europa,Masculino,39,61108.23
27,Licenciatura,4,Finanzas,Europa,Otro,59,72686.02
49,Bachillerato,30,Manufactura,Europa,Masculino,44,105309.43
37,Bachillerato,12,Retail,Asia,Femenino,42,35623.43
36,Bachillerato,17,Tecnología,EE.UU.,Femenino,49,115918.47
23,Licenciatura,0,Salud,EE.UU.,Masculino,53,81110.26
37,Doctorado,16,Finanzas,Latinoamérica,Masculino,59,75817.7
25,Licenciatura,3,Salud,Latinoamérica,Otro,52,41409.71
56,Máster,35,Educación,Latinoamérica,Masculino,43,71815.73
45,Bachillerato,22,Tecnología,EE.UU.,Otro,56,130988.8
40,Licenciatura,16,Finanzas,Latinoamérica,Femenino,42,58312.42
39,Licenciatura,17,Tecnología,Latinoamérica,Femenino,39,56364.82
59,Máster,41,Manufactura,Europa,Otro,42,156621.33
45,Licenciatura,26,Salud,EE.UU.,Otro,60,130278.24
62,Máster,38,Educación,Europa,Femenino,32,107738.45
60,Bachillerato,37,Tecnología,Asia,Femenino,57,86866.85
63,Máster,42,Retail,Asia,Femenino,46,81727.33
32,Licenciatura,12,Educación,EE.UU.,Femenino,60,88171.36
31,Licenciatura,10,Tecnología,Europa,Otro,51,102801.53
51,Doctorado,28,Tecnología,Europa,Otro,33,196869.71
42,Licenciatura,17,Retail,Latinoamérica,Masculino,58,34099.86
32,Licenciatura,11,Manufactura,Europa,Femenino,54,67156.01
63,Bachillerato,44,Educación,Asia,Femenino,51,84352.28
50,Máster,25,Salud,Latinoamérica,Femenino,59,67616.5
22,Bachillerato,0,Tecnología,Europa,Otro,56,48834.72
64,Máster,44,Finanzas,Europa,Femenino,32,208754.32
62,Bachillerato,43,Retail,Europa,Masculino,45,94590.41
54,Bachillerato,31,Finanzas,EE.UU.,Otro,57,158135.59
27,Doctorado,9,Educación,EE.UU.,Femenino,41,105142.15
57,Máster,38,Salud,EE.UU.,Otro,41,197477.08
59,Bachillerato,35,Retail,Europa,Masculino,51,81293.12
44,Máster,23,Retail,Europa,Otro,33,81334.75
58,Licenciatura,39,Educación,Europa,Otro,60,103714.17
31,Máster,9,Manufactura,Europa,Otro,60,72549.19
43,Licenciatura,20,Retail,EE.UU.,Femenino,49,82862.82
61,Bachillerato,38,Manufactura,Europa,Masculino,60,130052.49
27,Bachillerato,2,Retail,Latinoamérica,Femenino,44,19658.92
64,Licenciatura,41,Retail,Europa,Masculino,43,90198.18
34,Licenciatura,12,Manufactura,EE.UU.,Otro,42,99788.28
31,Licenciatura,12,Finanzas,Asia,Otro,56,79926.5
42,Licenciatura,19,Tecnología,EE.UU.,Otro,41,145773.35
54,Licenciatura,30,Educación,Europa,Masculino,42,109195.34
22,Máster,3,Educación,Latinoamérica,Femenino,51,31876.26
59,Bachillerato,40,Tecnología,Europa,Masculino,41,157773.95
45,Licenciatura,26,Tecnología,Europa,Masculino,59,114389.94
51,Doctorado,29,Educación,EE.UU.,Otro,59,149654.87
50,Doctorado,25,Educación,Europa,Otro,56,107318.62
52,Máster,29,Retail,Latinoamérica,Masculino,47,50455.11
24,Licenciatura,0,Retail,Latinoamérica,Femenino,41,21072.9
63,Licenciatura,43,Finanzas,Latinoamérica,Masculino,34,101226.66
33,Licenciatura,15,Salud,EE.UU.,Masculino,58,118662.52
47,Licenciatura,27,Finanzas,EE.UU.,Masculino,58,159768.62
59,Máster,34,Salud,EE.UU.,Masculino,30,171027.51
35,Licenciatura,16,Retail,Europa,Masculino,38,59798.39
50,Licenciatura,32,Salud,EE.UU.,Masculino,45,166337.6
39,Licenciatura,17,Tecnología,EE.UU.,Femenino,41,130297.67
51,Máster,30,Retail,EE.UU.,Masculino,38,119937.5
43,Licenciatura,22,Tecnología,EE.UU.,Masculino,50,146306.47
49,Doctorado,25,Salud,Europa,Masculino,32,129858.55
26,Máster,5,Manufactura,Asia,Masculino,43,59358.65
50,Licenciatura,31,Educación,Europa,Masculino,49,96634.15
34,Licenciatura,15,Retail,Europa,Otro,30,62943.95
46,Máster,26,Finanzas,Europa,Otro,51,183534.64
46,Licenciatura,28,Educación,Latinoamérica,Otro,33,53525.0
61,Máster,39,Retail,EE.UU.,Otro,50,147265.09
30,Bachillerato,5,Salud,Latinoamérica,Otro,43,27937.67
27,Bachillerato,9,Educación,EE.UU.,Femenino,32,62239.33
52,Doctorado,28,Retail,Latinoamérica,Otro,30,54048.87
54,Licenciatura,29,Finanzas,EE.UU.,Femenino,37,162144.57
55,Licenciatura,35,Finanzas,Latinoamérica,Femenino,45,80076.5
56,Licenciatura,32,Finanzas,Asia,Masculino,57,116479.68
55,Licenciatura,36,Educación,Asia,Femenino,50,78397.02
59,Licenciatura,37,Finanzas,EE.UU.,Femenino,54,200172.09
37,Licenciatura,19,Educación,Latinoamérica,Femenino,36,39695.0
25,Máster,1,Finanzas,Latinoamérica,Otro,45,51047.85
48,Licenciatura,30,Tecnología,Asia,Otro,40,89404.93
54,Licenciatura,29,Finanzas,Asia,Otro,38,101834.53
39,Máster,19,Retail,Asia,Otro,47,50115.79
43,Bachillerato,24,Manufactura,Europa,Femenino,47,84810.06
56,Bachillerato,31,Manufactura,Latinoamérica,Masculino,42,53203.03
37,Bachillerato,13,Manufactura,Asia,Femenino,36,45220.33
32,Licenciatura,13,Salud,EE.UU.,Femenino,56,122529.73
38,Bachillerato,14,Tecnología,Europa,Masculino,30,86754.9
26,Doctorado,4,Salud,Latinoamérica,Femenino,35,48585.49
37,Licenciatura,12,Finanzas,Latinoamérica,Femenino,50,58632.16
36,Licenciatura,13,Educación,EE.UU.,Femenino,39,83566.15
26,Licenciatura,1,Finanzas,EE.UU.,Femenino,42,92746.32
54,Máster,31,Retail,Europa,Masculino,49,103971.51
63,Doctorado,40,Educación,Asia,Otro,30,94584.95
49,Máster,28,Finanzas,EE.UU.,Otro,41,194584.74
64,Doctorado,40,Salud,Latinoamérica,Femenino,37,89202.53
64,Licenciatura,39,Salud,Asia,Otro,37,115425.28
65,Licenciatura,42,Retail,Asia,Masculino,37,73133.43
43,Bachillerato,24,Tecnología,Latinoamérica,Femenino,43,55001.79
37,Licenciatura,17,Manufactura,Asia,Femenino,32,65456.28
35,Máster,14,Finanzas,Asia,Masculino,39,97960.81
35,Licenciatura,13,Salud,Asia,Otro,53,64412.83
41,Licenciatura,22,Manufactura,Asia,Otro,37,61126.08
65,Licenciatura,43,Finanzas,Europa,Femenino,52,169726.88
50,Bachillerato,25,Tecnología,Europa,Femenino,55,112724.0
56,Licenciatura,35,Finanzas,Europa,Femenino,35,170056.43
37,Doctorado,18,Educación,Europa,Femenino,52,92168.41
65,Licenciatura,47,Salud,EE.UU.,Masculino,40,210746.86
39,Licenciatura,20,Salud,Asia,Otro,30,67536.39
52,Bachillerato,33,Salud,Europa,Otro,46,114760.09
36,Licenciatura,15,Finanzas,Latinoamérica,Masculino,51,60649.74
28,Licenciatura,9,Educación,Europa,Masculino,54,60938.66
51,Doctorado,31,Retail,EE.UU.,Femenino,60,110315.49
55,Licenciatura,35,Manufactura,Europa,Femenino,56,112469.96
56,Licenciatura,34,Salud,Asia,Femenino,58,88591.65
48,Máster,29,Retail,EE.UU.,Femenino,56,120606.35
24,Licenciatura,2,Retail,EE.UU.,Otro,38,45170.97
52,Licenciatura,34,Tecnología,Europa,Femenino,47,155847.87
46,Licenciatura,23,Finanzas,Europa,Otro,37,125863.12
62,Máster,40,Salud,Europa,Otro,49,167332.53
46,Licenciatura,28,Tecnología,EE.UU.,Femenino,59,143177.64
34,Máster,9,Tecnología,Europa,Femenino,45,107784.39
42,Máster,18,Educación,Europa,Otro,30,78435.12
61,Bachillerato,36,Retail,Latinoamérica,Femenino,31,42758.46
40,Licenciatura,15,Tecnología,EE.UU.,Masculino,54,122583.69
31,Licenciatura,7,Manufactura,Europa,Femenino,48,74219.75
47,Licenciatura,28,Finanzas,Latinoamérica,Femenino,50,74069.47
28,Licenciatura,9,Educación,Latinoamérica,Masculino,60,35226.63
59,Máster,41,Finanzas,Asia,Femenino,39,150573.81
60,Licenciatura,36,Tecnología,Asia,Femenino,35,115387.12
58,Licenciatura,40,Educación,EE.UU.,Masculino,53,137997.25
32,Licenciatura,14,Manufactura,Asia,Femenino,49,56152.83
57,Bachillerato,36,Tecnología,Latinoamérica,Masculino,50,85599.4
43,Licenciatura,18,Finanzas,Asia,Otro,55,91855.17
47,Máster,27,Manufactura,Latinoamérica,Masculino,45,58144.38
62,Licenciatura,37,Manufactura,Asia,Otro,35,75764.64
47,Doctorado,23,Finanzas,Asia,Femenino,41,128828.97
45,Licenciatura,21,Educación,Europa,Femenino,42,92674.61
28,Bachillerato,8,Tecnología,Latinoamérica,Femenino,44,43245.09
53,Bachillerato,35,Educación,Asia,Femenino,45,61758.57
40,Licenciatura,22,Retail,EE.UU.,Masculino,38,96533.89
22,Doctorado,4,Educación,Europa,Otro,41,83591.19
53,Máster,35,Salud,Europa,Masculino,37,164793.55
64,Licenciatura,46,Educación,EE.UU.,Masculino,54,128741.26
23,Doctorado,0,Retail,Europa,Femenino,34,62945.94
43,Bachillerato,23,Finanzas,Asia,Masculino,52,72599.09
26,Licenciatura,2,Salud,Asia,Femenino,58,45291.86
63,Doctorado,44,Finanzas,EE.UU.,Otro,39,278601.31
47,Licenciatura,25,Tecnología,Latinoamérica,Femenino,43,80834.7
61,Máster,43,Educación,Latinoamérica,Femenino,56,72227.31
44,Máster,19,Manufactura,EE.UU.,Femenino,52,108991.0
61,Licenciatura,36,Finanzas,Europa,Masculino,52,170028.52
25,Máster,2,Educación,Asia,Masculino,53,46335.59
65,Bachillerato,42,Salud,Asia,Femenino,34,91236.71
57,Bachillerato,39,Tecnología,EE.UU.,Otro,55,197451.97
31,Licenciatura,11,Tecnología,EE.UU.,Otro,53,101956.86
29,Licenciatura,5,Salud,Europa,Masculino,38,78538.3
28,Máster,7,Manufactura,EE.UU.,Femenino,33,96442.94
47,Licenciatura,26,Finanzas,EE.UU.,Femenino,57,178977.81
62,Licenciatura,39,Educación,Europa,Masculino,50,107566.98
56,Licenciatura,34,Manufactura,Latinoamérica,Otro,58,62643.97
24,Licenciatura,4,Educación,Latinoamérica,Otro,55,25225.5
65,Bachillerato,43,Educación,Asia,Masculino,54,67341.16
61,Máster,36,Retail,Asia,Masculino,56,77134.18
24,Máster,1,Tecnología,EE.UU.,Otro,50,110004.49
59,Licenciatura,35,Retail,EE.UU.,Femenino,35,116714.12
63,Máster,42,Salud,EE.UU.,Femenino,54,215870.09
41,Licenciatura,23,Retail,EE.UU.,Femenino,47,91892.09
23,Máster,3,Educación,EE.UU.,Femenino,32,63316.65
46,Licenciatura,28,Retail,Europa,Masculino,38,79695.96
52,Licenciatura,28,Tecnología,Europa,Masculino,52,148585.16
63,Licenciatura,43,Salud,EE.UU.,Femenino,45,168387.97
60,Bachillerato,41,Finanzas,Latinoamérica,Otro,30,83532.37
41,Licenciatura,23,Tecnología,Asia,Femenino,31,87219.99
56,Licenciatura,37,Retail,EE.UU.,Femenino,32,100454.33
26,Licenciatura,2,Educación,Latinoamérica,Otro,44,27738.48
50,Licenciatura,28,Salud,Europa,Masculino,30,120052.33
59,Máster,39,Educación,Asia,Masculino,46,87781.5
62,Bachillerato,42,Retail,Asia,Masculino,51,69335.72
39,Licenciatura,19,Retail,Latinoamérica,Masculino,54,44100.91
57,Máster,33,Educación,Asia,Masculino,49,72962.37
50,Licenciatura,29,Retail,Asia,Femenino,30,62743.47
33,Licenciatura,14,Salud,Latinoamérica,Femenino,52,56749.62
51,Licenciatura,27,Salud,Asia,Masculino,40,82963.68
35,Licenciatura,15,Tecnología,Latinoamérica,Femenino,42,63839.16
55,Doctorado,32,Educación,EE.UU.,Masculino,48,133160.74
58,Máster,39,Salud,EE.UU.,Masculino,37,181051.53
35,Bachillerato,13,Salud,Asia,Masculino,50,54846.7
57,Doctorado,33,Manufactura,Latinoamérica,Otro,35,67702.86
34,Máster,12,Educación,EE.UU.,Otro,39,104398.97
64,Licenciatura,41,Finanzas,EE.UU.,Femenino,53,214437.75
64,Licenciatura,42,Salud,Europa,Femenino,31,150961.1
35,Máster,10,Salud,Latinoamérica,Masculino,44,54664.33
42,Bachillerato,17,Educación,EE.UU.,Masculino,48,77134.88
50,Bachillerato,31,Retail,Asia,Femenino,45,60593.56
24,Bachillerato,0,Retail,Latinoamérica,Femenino,32,18708.16
36,Licenciatura,11,Salud,Europa,Otro,36,83498.29
51,Licenciatura,32,Manufactura,Latinoamérica,Masculino,58,56796.35
27,Licenciatura,5,Educación,Asia,Otro,31,41607.16
29,Doctorado,4,Finanzas,Europa,Otro,48,110203.55
56,Licenciatura,38,Retail,Europa,Femenino,59,98672.96
36,Máster,18,Manufactura,EE.UU.,Masculino,45,129840.4
36,Licenciatura,16,Salud,Europa,Otro,47,112602.27
40,Licenciatura,21,Finanzas,Europa,Femenino,46,112861.22
32,Doctorado,7,Manufactura,Europa,Masculino,60,87849.82
52,Máster,28,Finanzas,Asia,Masculino,37,126175.51
65,Licenciatura,46,Salud,EE.UU.,Femenino,51,175000.31
57,Licenciatura,35,Retail,Europa,Otro,43,94482.62
36,Doctorado,11,Finanzas,Asia,Femenino,38,94215.72
47,Máster,29,Tecnología,Europa,Femenino,30,149612.31
64,Doctorado,39,Salud,Asia,Otro,58,113650.15
51,Máster,26,Retail,Europa,Femenino,60,100822.99
52,Licenciatura,30,Salud,Asia,Femenino,46,86769.14
26,Máster,5,Salud,Europa,Femenino,42,98274.44
36,Máster,15,Retail,EE.UU.,Otro,50,83433.84
23,Licenciatura,0,Manufactura,Asia,Otro,48,37700.5
25,Licenciatura,7,Tecnología,Latinoamérica,Masculino,48,42869.81
64,Bachillerato,45,Retail,Latinoamérica,Otro,30,47833.55
52,Licenciatura,34,Manufactura,EE.UU.,Otro,50,135328.93
51,Máster,32,Tecnología,EE.UU.,Masculino,47,193554.74
24,Licenciatura,5,Retail,Asia,Otro,38,29702.27
27,Licenciatura,7,Retail,Europa,Femenino,52,47046.44
62,Máster,41,Educación,EE.UU.,Masculino,43,144930.68
58,Licenciatura,35,Manufactura,Europa,Masculino,45,126786.34
54,Licenciatura,35,Finanzas,EE.UU.,Femenino,35,223239.52
65,Licenciatura,40,Manufactura,Latinoamérica,Masculino,42,68164.11
44,Licenciatura,21,Manufactura,Latinoamérica,Femenino,60,48754.08
56,Bachillerato,38,Salud,Latinoamérica,Femenino,56,62569.91
23,Bachillerato,2,Tecnología,Asia,Otro,58,38806.92
32,Licenciatura,14,Retail,EE.UU.,Otro,33,73018.39
35,Licenciatura,14,Educación,EE.UU.,Otro,52,76044.55
36,Bachillerato,18,Educación,Asia,Otro,44,42504.29
42,Bachillerato,24,Retail,Europa,Otro,48,70607.91
34,Licenciatura,14,Tecnología,Asia,Otro,50,72916.37
57,Máster,32,Finanzas,Latinoamérica,Otro,54,91686.01
57,Licenciatura,33,Tecnología,Asia,Masculino,52,115609.6
54,Máster,32,Retail,Latinoamérica,Masculino,57,46848.76
65,Doctorado,41,Educación,Latinoamérica,Masculino,54,68180.2
27,Bachillerato,3,Educación,Europa,Otro,41,35255.42
28,Licenciatura,7,Finanzas,Asia,Masculino,37,72630.87
45,Máster,24,Finanzas,Latinoamérica,Masculino,46,83799.02
61,Licenciatura,42,Finanzas,EE.UU.,Femenino,55,202447.72
58,Bachillerato,33,Salud,Asia,Femenino,37,98093.25
59,Licenciatura,37,Manufactura,Europa,Otro,34,105896.79
24,Máster,1,Manufactura,Latinoamérica,Masculino,32,40544.22
44,Máster,21,Finanzas,Latinoamérica,Femenino,43,76831.08
35,Licenciatura,14,Tecnología,EE.UU.,Otro,54,116667.27
55,Bachillerato,34,Manufactura,Europa,Otro,58,104504.62
51,Máster,26,Retail,Latinoamérica,Otro,32,50047.37
47,Doctorado,26,Retail,Latinoamérica,Femenino,58,61403.88
39,Licenciatura,20,Tecnología,Asia,Femenino,51,73762.13
59,Doctorado,36,Manufactura,Europa,Femenino,60,147743.12
64,Licenciatura,41,Salud,Latinoamérica,Masculino,31,89727.49
28,Licenciatura,8,Retail,Latinoamérica,Masculino,34,27513.27
25,Licenciatura,5,Educación,EE.UU.,Masculino,54,72557.41
55,Licenciatura,36,Manufactura,Asia,Masculino,54,73590.87
28,Doctorado,5,Tecnología,Latinoamérica,Masculino,49,52568.0
65,Doctorado,42,Finanzas,EE.UU.,Femenino,33,264155.54
46,Doctorado,25,Salud,Europa,Femenino,32,139602.16
50,Licenciatura,32,Manufactura,EE.UU.,Otro,33,112787.34
29,Licenciatura,8,Educación,Latinoamérica,Masculino,60,35929.39
40,Licenciatura,15,Finanzas,Asia,Masculino,58,87934.17
30,Licenciatura,12,Manufactura,Latinoamérica,Otro,42,36582.18
24,Licenciatura,5,Finanzas,Asia,Masculino,44,61046.25
33,Doctorado,13,Finanzas,Asia,Masculino,46,91103.97
40,Licenciatura,19,Educación,Latinoamérica,Masculino,31,38931.39
50,Doctorado,31,Tecnología,Europa,Otro,35,161983.03
42,Máster,20,Finanzas,Latinoamérica,Femenino,52,76567.71
40,Máster,15,Finanzas,EE.UU.,Otro,36,146322.77
53,Licenciatura,31,Salud,EE.UU.,Otro,45,140794.77
42,Máster,20,Tecnología,Asia,Masculino,57,102404.47
62,Máster,42,Finanzas,EE.UU.,Masculino,32,215387.47
23,Máster,0,Finanzas,Latinoamérica,Masculino,52,47547.49
42,Máster,22,Tecnología,Latinoamérica,Femenino,59,70428.55
42,Licenciatura,22,Educación,EE.UU.,Masculino,31,96058.93
24,Bachillerato,2,Retail,Latinoamérica,Masculino,39,18198.8
51,Bachillerato,27,Educación,EE.UU.,Masculino,51,94089.09
